    0.958288461711306461E+01    0.722973902293445025E+01    0.780039041502677577E+01    0.673662087820738886E-01    0.197751254593300473E+04   -0.946767887000186192E+01    1
    0.141492611032732523E+02    0.168168507054037097E+01    0.309380044420581513E+01    0.661126757758003780E-01    0.197757557726350774E+04   -0.950101220333519692E+01    1
    0.417710248946488172E+00    0.769605226090279970E+01    0.786365781727808510E+01    0.641015927169881206E-01    0.197758464665022711E+04   -0.953434553666853191E+01    1
    0.196269025129046355E+02    0.670995573036530857E+01    0.599769586354312878E+01    0.641182459794695792E-01    0.197759571407887779E+04   -0.956767887000186334E+01    1
    0.676205155881002895E+01    0.611420673570951867E+00    0.804323416425721405E+01    0.671906516426623579E-01    0.197763453719480140E+04   -0.960101220333519656E+01    1
    0.276733699139039446E+01    0.622648267412267131E+01    0.593264225632473341E+01    0.642636444678805763E-01    0.197769188008546553E+04   -0.963434553666853155E+01    1
    0.334364193764527862E+01    0.607084867922733551E+01    0.992284753907491535E+01    0.643667195327022323E-01    0.197775991652592302E+04   -0.966767887000186477E+01    1
    0.140417406580852511E+02    0.967536625985164456E+01    0.975101278703318997E+01    0.669489576350856819E-01    0.197778146724091675E+04   -0.970101220333519620E+01    1
    0.839659928235650277E+01    0.828321617102795393E+01    0.890996221992956450E+01    0.669261815121857673E-01    0.197779404927637256E+04   -0.973434553666853120E+01    1
    0.197912176910245030E+02    0.322383299773840815E+01    0.555833970988507886E+01    0.669178810106174637E-01    0.197779675806320324E+04   -0.976767887000186263E+01    1
    0.145682332428412202E+02    0.410400607758196978E+00    0.425858656594719776E+01    0.668928450500343441E-01    0.197780559462404290E+04   -0.980101220333519763E+01    1
    0.192036574178517156E+02    0.349220430991829378E+01    0.596221536245534089E+01    0.668987240029685903E-01    0.197780820337171599E+04   -0.983434553666853084E+01    1
    0.737335015288809892E+01    0.687435279494814644E+01    0.491528938730633058E+01    0.645081276849597263E-01    0.197781187570033967E+04   -0.986767887000186228E+01    1
    0.511075585681993871E+01    0.653703295709399113E+00    0.524323649603718778E+01    0.668674770563473242E-01    0.197782392509601686E+04   -0.990101220333519549E+01    1
    0.179213438565854446E+02    0.832117151430871616E+01    0.762148706807127496E+01    0.644849297015877010E-01    0.197782720222937996E+04   -0.993434553666853049E+01    1
    0.847151031857384140E+01    0.240541524217048641E+01    0.924532344052793320E+01    0.668518394787331882E-01    0.197783360176209612E+04   -0.996767887000186548E+01    1
    0.456530444556202575E+01    0.397434826256301932E+01    0.450991073408470911E+01    0.646176318720688148E-01    0.197783926170380164E+04   -0.100010122033351969E+02    1
    0.432020004049855011E+01    0.579445719254567848E+01    0.428160141902843172E+01    0.648455317090033123E-01    0.197784513539032605E+04   -0.100343455366685301E+02    1
    0.122147816354870642E+02    0.288032899088845395E+01    0.899972412971891700E+01    0.668287132760421176E-01    0.197784542964590560E+04   -0.100676788700018633E+02    1
    0.252762163412523311E+01    0.470224973605314744E+01    0.584733940441673283E+01    0.667740614411231892E-01    0.197786841492745452E+04   -0.101010122033351983E+02    1
    0.144721147305950719E+02    0.990350529332827856E+00    0.922460628367392133E+01    0.645906069065216304E-01    0.197788178853324735E+04   -0.101343455366685316E+02    1
    0.102410188055956652E+02    0.990207944642986426E+01    0.819348088383500084E+01    0.667248672691138633E-01    0.197789574079539852E+04   -0.101676788700018648E+02    1
    0.137454394079577931E+02    0.442286597861245223E+01    0.477830630259312095E+01    0.666248771378483706E-01    0.197792013566505648E+04   -0.102010122033351998E+02    1
    0.157432471599259429E+02    0.507002480704664293E+01    0.388947457616822767E+01    0.659840431737477306E-01    0.197792403238291399E+04   -0.102343455366685294E+02    1
    0.274200713152494391E+00    0.379989940962424200E+01    0.519135178703307609E+01    0.665004515120566353E-01    0.197795363938664377E+04   -0.102676788700018609E+02    1
    0.109521796558399558E+02    0.298033405056564993E+01    0.435440524636677750E+01    0.664534928036724093E-01    0.197796426413700374E+04   -0.103010122033351958E+02    1
    0.122617596953263952E+02    0.974537927242421986E+01    0.749814645329212937E+01    0.648310949963462058E-01    0.197798642764653050E+04   -0.103343455366685308E+02    1
    0.426546810002029486E+00    0.873538827211280378E+01    0.759403020595538081E+01    0.664897535521995486E-01    0.197799238832381934E+04   -0.103676788700018641E+02    1
    0.161449178015760308E+01    0.428198063431316989E+01    0.561824568476903963E+01    0.648695119930438047E-01    0.197799294299662938E+04   -0.104010122033351973E+02    1
    0.185168468566891740E+02    0.587573759032031084E+01    0.679656541354525245E+01    0.648487586527879412E-01    0.197799297328507237E+04   -0.104343455366685305E+02    1
    0.488652068230453374E+01    0.151179209723260755E+01    0.821319400112074405E+01    0.664810235235326896E-01    0.197799584663018322E+04   -0.104676788700018637E+02    1
    0.157032732602450071E+02    0.208863513338555240E+01    0.743355807147597147E+01    0.664138629290902394E-01    0.197801893286509357E+04   -0.105010122033351987E+02    1
    0.137294132072824162E+02    0.176363406846269943E+01    0.543028427970446259E+01    0.663918917476820081E-01    0.197802450592545028E+04   -0.105343455366685319E+02    1
    0.733915881088013844E+01    0.899856883986331724E+01    0.900870239759833424E+01    0.663851080750881284E-01    0.197802823421086373E+04   -0.105676788700018633E+02    1
    0.447420070999289976E+01    0.203574873935111134E+01    0.931629248621442585E+01    0.649798834540267212E-01    0.197803775660800466E+04   -0.106010122033351966E+02    1
    0.140813483880140247E+02    0.628463851264653783E+01    0.943026724863465660E+01    0.663279690283120615E-01    0.197804564118864391E+04   -0.106343455366685316E+02    1
    0.316240384015254428E+01    0.403877344944071570E+01    0.721551049295191760E+01    0.663062853305496080E-01    0.197805175021761124E+04   -0.106676788700018648E+02    1
    0.388678916695119225E+01    0.410715474590786567E+01    0.754293878551369446E+01    0.663063019672540666E-01    0.197805182078545863E+04   -0.107010122033351980E+02    1
    0.125302709526852887E+02    0.425061835808017430E-01    0.497298787492552741E+01    0.650512765321040742E-01    0.197805862120481424E+04   -0.107343455366685294E+02    1
    0.185813846267674276E+01    0.290963510633338363E+01    0.447897833055639083E+01    0.658740703742219935E-01    0.197806109960954745E+04   -0.107676788700018644E+02    1
    0.120452273910228431E+02    0.755198210592425401E+01    0.566836947948917569E+01    0.650849907209472001E-01    0.197806404285830240E+04   -0.108010122033351976E+02    1
    0.153042226520479314E+02    0.626761555545678251E+00    0.829516862282188328E+01    0.650796665828523579E-01    0.197806642848681395E+04   -0.108343455366685308E+02    1
    0.932488013699220808E+01    0.338317768335651470E+00    0.952406628641596598E+01    0.650962075591419165E-01    0.197807073912716623E+04   -0.108676788700018641E+02    1
    0.223452656855133913E+01    0.731773042768613635E+01    0.824075585456898096E+01    0.662122908409679134E-01    0.197807651953694199E+04   -0.109010122033351973E+02    1
    0.222947676686027707E+01    0.920166824913413284E+00    0.544940728636167826E+01    0.651486776074323704E-01    0.197808150122275038E+04   -0.109343455366685323E+02    1
    0.940629361516978690E+01    0.875553667897290566E+01    0.705375298134498152E+01    0.651695932712010872E-01    0.197808819171558298E+04   -0.109676788700018655E+02    1
    0.193792929720687432E+02    0.150210269192012946E+01    0.413565319576630586E+01    0.653421650416079469E-01    0.197809169744059182E+04   -0.110010122033351969E+02    1
    0.110309863407171367E+02    0.307590088757556224E+01    0.578630414225052903E+01    0.661340804928818304E-01    0.197809288167779005E+04   -0.110343455366685319E+02    1
    0.161165307287570458E+01    0.831263760925759954E+01    0.565854995345918255E+01    0.660453332318440278E-01    0.197809685087699381E+04   -0.110676788700018651E+02    1
    0.218547585655738663E+01    0.137378600054593081E+01    0.690716813652453610E+01    0.661171908784492501E-01    0.197809748171173146E+04   -0.111010122033351966E+02    1
    0.146967030702480201E+02    0.125130258292441066E+01    0.600179590550218833E+01    0.652192986701740640E-01    0.197809863465810008E+04   -0.111343455366685316E+02    1
    0.179464278589294608E+02    0.883428952128190303E+01    0.898481496197310392E+01    0.652205496934787909E-01    0.197809913202815210E+04   -0.111676788700018630E+02    1
    0.161809561080308413E+02    0.769436908633196204E+01    0.770920843034623360E+01    0.661021800847683139E-01    0.197810054008050429E+04   -0.112010122033351962E+02    1
    0.174140059131725131E+02    0.733556645039982325E+01    0.672929056394699998E+01    0.652414420674558571E-01    0.197810301380539386E+04   -0.112343455366685312E+02    1
    0.158671763383061446E+02    0.930450007933342960E+01    0.931322479435030104E+01    0.652446774946504604E-01    0.197810382273972186E+04   -0.112676788700018644E+02    1
    0.123642355075841479E+02    0.366432861655024977E+01    0.861145416483591575E+01    0.652488918362892356E-01    0.197810461407371736E+04   -0.113010122033351976E+02    1
    0.108751963203706392E+02    0.623302003415626604E+01    0.659899888340984475E+01    0.660788092854891485E-01    0.197810462405874637E+04   -0.113343455366685308E+02    1
    0.180780996998687762E+02    0.543768332481284133E+01    0.884695140012567194E+01    0.652560353643143465E-01    0.197810593910912439E+04   -0.113676788700018641E+02    1
    0.162771472975910889E+02    0.677517239254080561E+01    0.600314797921544496E+01    0.652676811422161496E-01    0.197810678652454726E+04   -0.114010122033351973E+02    1
    0.143831511598313462E+02    0.676900397099425088E+01    0.479036430275930414E+01    0.657998137366955227E-01    0.197811091301200395E+04   -0.114343455366685287E+02    1
    0.629794378616242589E+01    0.411858931129211403E+00    0.673562556414753999E+01    0.652950733102686254E-01    0.197811274195220244E+04   -0.114676788700018637E+02    1
    0.762753981658422209E+01    0.454906428443573407E+01    0.655381532956811341E+01    0.653175492578774719E-01    0.197811603594250482E+04   -0.115010122033351987E+02    1
    0.915069151977778539E+01    0.621605871024612178E+01    0.525371727928567367E+01    0.659337519190159593E-01    0.197811675354712725E+04   -0.115343455366685301E+02    1
    0.146792138504268728E+02    0.543274204032893504E+01    0.719239036791040931E+01    0.653361039410866873E-01    0.197811914722567940E+04   -0.115676788700018616E+02    1
    0.104397012208485833E+02    0.628547407039211525E+00    0.437597591809900877E+01    0.659192207113279416E-01    0.197812040932582840E+04   -0.116010122033351966E+02    1
    0.129698039587238405E+02    0.904202023009740152E+01    0.906576364560177694E+01    0.653529809979058740E-01    0.197812161640180784E+04   -0.116343455366685298E+02    1
    0.185398715468547906E+02    0.799132755244694160E+01    0.602237313425215248E+01    0.653926472848807006E-01    0.197812546705416253E+04   -0.116676788700018630E+02    1
    0.422877583834136672E+01    0.720219727798852549E+01    0.910049003490230035E+01    0.653930511665541392E-01    0.197812684879597896E+04   -0.117010122033351980E+02    1
    0.135536808209146571E+02    0.549943017960122837E+01    0.630380402422190400E+01    0.654034559873071242E-01    0.197812755849170594E+04   -0.117343455366685312E+02    1
    0.134260382093361557E+02    0.602137644641223169E+01    0.925328871621546867E+01    0.654147587254536589E-01    0.197812938298635163E+04   -0.117676788700018644E+02    1
    0.511177485768599205E+01    0.442441235529654264E+01    0.763093607089310311E+01    0.654154824510941868E-01    0.197812943014162056E+04   -0.118010122033351958E+02    1
    0.146576561533064087E+02    0.564109121917040213E+01    0.662576381929768132E+01    0.658838819826246258E-01    0.197813220198338286E+04   -0.118343455366685308E+02    1
